id,text,classification,model_ai,prompt,created_at,updated_at,investment_target
19394,"Trump diz que não houve acordo em cúpula com Putin sobre fim da guerra na Ucrânia. O presidente dos EUA, Donald Trump, e o presidente russo, Vladimir Putin, tiveram quase três horas de conversas diretas no Alasca, que Trump classificou como ""muito produtivas"", apesar de não ter resultado em um acordo para interromper a guerra na Ucrânia. Ambos os líderes afirmaram ter progredido em questões não especificadas, e Putin expressou esperança de que os acordos ajudem a restaurar as relações pragmáticas entre a Rússia e os EUA. A cúpula, a primeira desde 2022, foi uma vitória diplomática para Putin, mas falhou em atingir o objetivo declarado de Trump de garantir um cessar-fogo imediato no conflito.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:05,,GENERICO
19395,"Ibovespa fecha estável em meio a ‘cabo de guerra’ entre Banco do Brasil (BBAS3) e Petrobras (PETR4); dólar cai a R$ 5,39. O Ibovespa fechou a terceira sessão seguida de queda com baixa de 0,01%, aos 136.340,77 pontos, mas acumulou alta de 0,31% na semana, enquanto o dólar caiu 0,35%, fechando a R$ 5,3980. Marfrig e Banco do Brasil lideraram os ganhos do índice em reação a balanços, ao passo que Petrobras e Vale pressionaram negativamente, seguindo as baixas do petróleo e do minério de ferro. O exterior foi marcado por dados mistos nos EUA, o encontro Trump-Putin e a consolidação de apostas de corte de juros pelo Fed.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:06,,GENERICO
19396,"Aluguel residencial sobe acima da inflação em julho, aponta FipeZAP. Os preços dos aluguéis residenciais no Brasil subiram em média 0,45% em julho, o que representa uma desaceleração em relação aos meses anteriores. No acumulado do ano, o aumento é de 6,13%, e nos últimos 12 meses chega a 10,28%, superando o IPCA e o IGP-M. Em julho, o preço médio de locação foi de R$ 49,46 por $m^2$, com São Paulo liderando entre as capitais, mas a rentabilidade média anual do aluguel está em 5,93%.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:08,,GENERICO
19397,"MRV (MRVE3): mesmo com prejuízo líquido de R$ 812 milhões, ação salta mais de 10% em dois dias; vale a pena investir?. A MRV reportou prejuízo líquido de R$ 812 milhões no 2T25, acima do esperado, e dívida líquida de R$ 6,1 bilhões, mas suas ações subiram mais de 10% após o balanço. A reação positiva do mercado se deve ao prejuízo ter sido puxado pelo impairment de US$ 144 milhões na divisão norte-americana (Resia), enquanto as operações no Brasil apresentaram resultados robustos, com crescimento de 18% na receita líquida e Margem Bruta de 33%. O BTG Pactual manteve recomendação de compra para a MRV, avaliando que o pior na Resia já passou e que o preço da ação está em um bom patamar de entrada.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:09,,GENERICO
19398,"Inflação dos EUA tem leve alta em julho, mas tarifas elevam alguns preços. A inflação nos Estados Unidos subiu 0,2% em julho, mantendo a taxa anual em 2,7%, abaixo do esperado, enquanto o núcleo do IPC avançou 0,3% no mês e chegou a 3,1% ao ano, maior nível em cinco meses. A alta do núcleo foi impulsionada pelos bens, que subiram 0,2% pelo segundo mês consecutivo, refletindo pressões associadas às tarifas. Após a divulgação dos dados, os futuros de ações nos EUA registraram alta.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:11,,GENERICO
19399,"Bolsas da Europa operam na maioria em alta, com Trump e Putin no radar. As bolsas europeias operam em alta na manhã desta sexta-feira, impulsionadas pela expectativa de que a cúpula entre os presidentes Donald Trump e Vladimir Putin, no Alasca, avance para o encerramento da guerra na Ucrânia. O índice pan-europeu Stoxx 600 avançava 0,25%, com destaque para os setores de mineração e indústria química. Investidores também aguardam dados relevantes dos EUA sobre varejo, indústria e confiança do consumidor, após o PPI de ontem ter moderado as expectativas de corte mais agressivo de juros pelo Fed.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:12,,GENERICO
19400,"Criptomoedas: bitcoin opera em leve queda com realização de lucros. O Bitcoin operou em leve baixa nesta terça-feira, recuando da máxima após traders realizarem lucros, enquanto o Ethereum avançou 4,60%. O destaque do dia foi a divulgação do CPI dos Estados Unidos em julho, que subiu 0,2% em relação a junho e 2,7% na comparação anual, um resultado que aumenta as expectativas de um corte nas taxas de juros pelo Federal Reserve em setembro. O sentimento de risco também melhorou após o presidente Donald Trump pausar por 90 dias as tarifas contra a China e considerar permitir a venda de chips avançados, embora reduzidos, da Nvidia no país.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:14,,GENERICO
19401,"MRV: Melhora recorrente da operação brasileira agrada mercado e ação sobe. A ação da MRV encerrou o pregão de quarta-feira com a maior alta da bolsa, subindo 6,63%, impulsionada pelo balanço do segundo trimestre. O desempenho positivo foi reflexo da melhora recorrente na operação brasileira, que registrou recorde de vendas, aumento de lançamentos e recuperação da margem bruta, resultando em lucro líquido ajustado de R$ 125,5 milhões no segmento de incorporação. Apesar do prejuízo líquido ajustado total da MRV&Co, de R$ 774,7 milhões, devido principalmente à subsidiária americana Resia, o mercado e analistas focam na recuperação das operações no Brasil, com expectativas de que o pior impacto da Resia já tenha passado.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:16,,GENERICO
19402,"Análise: Pacote do tarifaço amplia risco fiscal. A Medida Provisória de socorro aos setores produtivos afetados pelo tarifaço dos EUA gera preocupações fiscais por envolver bilhões de reais fora da meta, gerando apreensão sobre o controle de despesas futuras. A decisão tem forte componente político em período pré-eleitoral, mas enfrenta o desafio de precedentes de programas com limites orçamentários difíceis de reverter, como a desoneração da folha e o PERSE. A fragilidade da base do governo no Congresso pode dificultar a imposição de limites e reversões de benefícios.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:17,,GENERICO
19403,"Análise: Confronto entre Eduardo e Haddad ganha força. O cancelamento de uma reunião entre Fernando Haddad e autoridades do Tesouro dos EUA gerou tensões políticas em Brasília, com acusações mútuas entre Haddad e Eduardo Bolsonaro sobre a responsabilidade. O encontro foi cancelado menos de 24 horas após ser agendado, em meio a diferentes interpretações que incluem articulações políticas e possível desautorização interna no governo americano. O episódio indica a sobreposição do jogo político à agenda comercial brasileira e levanta dúvidas sobre a retomada do diálogo com os Estados Unidos.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:18,,GENERICO
19404,"Méliuz conclui listagem nos Estados Unidos. A OTC concluiu a listagem das ações do Méliuz na OTC Markets, em Nova Iorque, onde passarão a ser negociadas a partir desta sexta-feira (15) sob o ticker MLIZY, no segmento OTCQX. A operação não envolve emissão de novas ações e permite que investidores globais tenham acesso direto aos papéis da empresa. O Méliuz busca maior visibilidade, novas opções de financiamento e aproximação com investidores familiarizados com o modelo de Bitcoin Treasury Company.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:19,,GENERICO
19405,"Dólar sobe a R$ 5,40 e bolsa cai após plano de contingência do governo. O Ibovespa caiu 0,89% nesta quarta-feira (13), aos 136.687,32 pontos, enquanto o dólar subiu 0,28%, a R$ 5,4014, com investidores atentos às tarifas dos EUA e ao plano de contingência do governo brasileiro. O governo anunciou uma medida provisória com linha de crédito de R$ 30 bilhões para apoiar empresas exportadoras afetadas, em meio a dificuldades de negociação com os Estados Unidos. No cenário externo, expectativas de cortes de juros pelo Fed a partir de setembro têm pressionado o dólar e favorecido o real.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:35:20,,GENERICO
